iter,lr,img_size,loss_total,loss_xy,loss_wh,loss_obj,loss_cls
1440,0.001,608,143.26988220214844,99.70667266845703,1.7288216352462769,25.173446655273438,16.660932540893555
1441,0.001,448,108.09819030761719,85.496826171875,1.2058861255645752,14.254278182983398,7.141201496124268
1442,0.001,448,156.8975067138672,111.99006652832031,1.7393393516540527,19.399709701538086,23.76839256286621
1443,0.001,448,156.70419311523438,112.19609069824219,2.393122673034668,28.409656524658203,13.705315589904785
1444,0.001,448,109.82870483398438,88.84344482421875,1.120043158531189,14.334552764892578,5.530653953552246
1445,0.001,448,135.849365234375,103.26625061035156,1.1832088232040405,19.240758895874023,12.159135818481445
1446,0.001,448,177.369140625,119.49014282226562,3.5448014736175537,35.624977111816406,18.70920181274414
1447,0.001,448,153.61361694335938,128.6195526123047,2.134277820587158,12.781293869018555,10.078498840332031
1448,0.001,448,139.30152893066406,117.077392578125,1.3932439088821411,10.472782135009766,10.358124732971191
1449,0.001,448,123.17608642578125,103.27305603027344,0.8928733468055725,9.440000534057617,9.570158958435059
1450,0.001,448,154.50254821777344,116.53945922851562,0.9823020696640015,25.373491287231445,11.607288360595703
1451,0.001,576,124.94631958007812,111.591552734375,1.1893607378005981,6.394197463989258,5.771217346191406
1452,0.001,576,137.2368927001953,105.9172592163086,1.3046927452087402,19.322303771972656,10.692630767822266
1453,0.001,576,148.66323852539062,107.4867935180664,1.6477468013763428,25.848825454711914,13.67987060546875
1454,0.001,576,133.37222290039062,107.9359359741211,1.2691478729248047,18.376922607421875,5.790213108062744
1455,0.001,576,170.5359344482422,122.76325988769531,1.5262857675552368,25.315261840820312,20.931110382080078
1456,0.001,576,147.54293823242188,115.84745788574219,0.6631615161895752,17.79908561706543,13.233224868774414
1457,0.001,576,133.7601776123047,112.93496704101562,0.8299813866615295,13.533588409423828,6.461647987365723
1458,0.001,576,108.920166015625,89.97539520263672,0.8116907477378845,11.780473709106445,6.35260534286499
1459,0.001,576,132.4541778564453,104.24993133544922,0.9443206191062927,21.232980728149414,6.026943206787109
1460,0.001,576,138.17718505859375,119.01624298095703,1.641139030456543,9.794212341308594,7.725592613220215
1461,0.001,608,105.88053131103516,93.69174194335938,0.8956243395805359,8.42949104309082,2.8636655807495117
1462,0.001,608,171.4364776611328,134.6243438720703,1.924533486366272,28.481021881103516,6.406584739685059
1463,0.001,608,122.7424545288086,97.31830596923828,1.328713059425354,18.5225772857666,5.572858810424805
1464,0.001,608,175.59983825683594,134.0135955810547,3.314068078994751,22.455921173095703,15.81626033782959
1465,0.001,608,128.2069091796875,107.0401611328125,1.2162355184555054,14.710312843322754,5.240198135375977
1466,0.001,608,160.4209442138672,111.94203186035156,2.376737117767334,28.763994216918945,17.33820152282715
1467,0.001,608,133.9065399169922,94.2881851196289,1.8130402565002441,27.361631393432617,10.443693161010742
1468,0.001,608,114.99295043945312,91.7306900024414,1.1453509330749512,19.155149459838867,2.9617655277252197
1469,0.001,608,147.1383056640625,116.5586929321289,1.431661605834961,18.466421127319336,10.681533813476562
1470,0.001,608,176.1810302734375,128.0611572265625,0.8948160409927368,24.699073791503906,22.525970458984375
1471,0.001,608,137.03164672851562,108.3289566040039,0.8598555326461792,17.55689239501953,10.28593635559082
1472,0.001,608,121.88186645507812,87.37246704101562,1.4213504791259766,17.624055862426758,15.464001655578613
1473,0.001,608,133.80996704101562,108.55953216552734,0.7328072190284729,11.742661476135254,12.77497386932373
1474,0.001,608,142.05056762695312,102.72306060791016,2.0623693466186523,19.8164005279541,17.44873046875
1475,0.001,608,106.55594635009766,96.2793960571289,0.8393319249153137,6.299098014831543,3.1381208896636963
1476,0.001,608,98.8877182006836,89.0562744140625,0.5646068453788757,6.621675491333008,2.6451661586761475
1477,0.001,608,136.64263916015625,113.8325424194336,0.9163435697555542,14.497464179992676,7.396284580230713
1478,0.001,608,129.13665771484375,108.58584594726562,1.291383981704712,4.936487674713135,14.3229398727417
1479,0.001,608,143.1727752685547,116.6423568725586,1.3880614042282104,16.861387252807617,8.280975341796875
1480,0.001,608,110.11003112792969,102.81432342529297,0.6126628518104553,6.038619518280029,0.6444346904754639
1481,0.001,512,139.49615478515625,100.76853942871094,0.7608282566070557,20.559242248535156,17.40753746032715
1482,0.001,512,154.97544860839844,121.65239715576172,1.0041780471801758,24.80362892150879,7.515244483947754
1483,0.001,512,121.78892517089844,104.72871398925781,0.7147488594055176,13.387866020202637,2.95760178565979
1484,0.001,512,159.00543212890625,111.20697021484375,1.458414077758789,28.481809616088867,17.858243942260742
1485,0.001,512,142.35888671875,107.15817260742188,0.9350875020027161,24.69985008239746,9.565765380859375
1486,0.001,512,129.7113037109375,111.43728637695312,0.9642609357833862,13.899062156677246,3.4107043743133545
1487,0.001,512,159.37071228027344,128.9775848388672,1.7355694770812988,12.29934310913086,16.358211517333984
1488,0.001,512,126.9682388305664,109.56507873535156,0.7642301917076111,11.529138565063477,5.1097869873046875
1489,0.001,512,135.3447265625,108.87145233154297,0.7713286280632019,19.109420776367188,6.592524528503418
1490,0.001,512,132.43588256835938,107.85228729248047,0.6997052431106567,19.81024932861328,4.073639869689941
1491,0.001,512,125.40583038330078,107.2916488647461,1.1358935832977295,5.353303909301758,11.624970436096191
1492,0.001,512,108.91781616210938,95.42102813720703,0.7165817618370056,8.47199821472168,4.308213710784912
1493,0.001,512,124.73807525634766,109.38018035888672,1.2629708051681519,10.797725677490234,3.2971973419189453
1494,0.001,512,153.20687866210938,113.00896453857422,2.030791759490967,25.295276641845703,12.871857643127441
1495,0.001,512,115.33146667480469,87.1854248046875,1.3053956031799316,12.454551696777344,14.386099815368652
1496,0.001,512,107.56939697265625,98.42975616455078,0.6747356057167053,5.016393661499023,3.4485116004943848
1497,0.001,512,153.91165161132812,122.69390869140625,0.7957776784896851,19.267566680908203,11.154386520385742
1498,0.001,512,128.95826721191406,116.64131164550781,0.5721244812011719,6.3555989265441895,5.38923978805542
1499,0.001,512,126.22383880615234,108.18135833740234,0.5849448442459106,12.129286766052246,5.328243732452393
1500,0.001,512,155.47923278808594,117.95149230957031,0.9315800666809082,28.39730453491211,8.19886589050293
1501,0.001,352,144.63197326660156,109.81587219238281,1.7264769077301025,23.59823989868164,9.491394996643066
1502,0.001,352,238.64491271972656,138.67250061035156,4.4950761795043945,56.25712966918945,39.2202262878418
1503,0.001,352,147.7997283935547,101.08694458007812,1.7482717037200928,22.063920974731445,22.900588989257812
1504,0.001,352,210.21151733398438,138.49203491210938,1.6132043600082397,35.26527404785156,34.840999603271484
1505,0.001,352,197.2271728515625,128.88780212402344,2.446312427520752,43.70988464355469,22.18317222595215
1506,0.001,352,170.18109130859375,120.27391815185547,2.4029345512390137,31.188323974609375,16.315902709960938
1507,0.001,352,218.10946655273438,136.46807861328125,5.1312079429626465,46.639503479003906,29.87068748474121
1508,0.001,352,237.0711669921875,135.59890747070312,2.6414432525634766,53.8504524230957,44.98036193847656
1509,0.001,352,149.616455078125,114.76728057861328,1.9731495380401611,13.482614517211914,19.39340591430664
1510,0.001,352,157.33404541015625,103.61236572265625,1.3545517921447754,30.729080200195312,21.6380672454834
1511,0.001,416,148.66329956054688,113.64734649658203,1.4201655387878418,21.643442153930664,11.95234489440918
1512,0.001,416,157.51168823242188,103.80618286132812,1.651944637298584,27.002038955688477,25.051517486572266
1513,0.001,416,228.36810302734375,147.19232177734375,2.627164363861084,52.52597427368164,26.02263641357422
1514,0.001,416,129.8891143798828,106.12026977539062,0.7564603686332703,10.498988151550293,12.513397216796875
1515,0.001,416,146.53448486328125,109.92048645019531,3.0751216411590576,17.730880737304688,15.807999610900879
1516,0.001,416,145.60108947753906,105.4510269165039,2.4426276683807373,20.931804656982422,16.7756290435791
1517,0.001,416,140.37994384765625,118.19932556152344,1.354800820350647,8.554254531860352,12.271549224853516
1518,0.001,416,150.92897033691406,124.76316833496094,2.0394721031188965,16.31033706665039,7.815999507904053
1519,0.001,416,130.41651916503906,98.7259750366211,1.4609652757644653,16.113256454467773,14.116331100463867
1520,0.001,416,89.75161743164062,83.79733276367188,0.3763415813446045,4.3041462898254395,1.2737927436828613
1521,0.001,608,122.01972198486328,104.53827667236328,1.3593683242797852,12.186485290527344,3.9355804920196533
1522,0.001,608,130.49560546875,100.97854614257812,4.705245494842529,21.752010345458984,3.0597970485687256
1523,0.001,608,132.59014892578125,92.75345611572266,2.326129198074341,28.850452423095703,8.660097122192383
1524,0.001,608,130.7510986328125,98.7628402709961,1.5726913213729858,19.008737564086914,11.406825065612793
1525,0.001,608,150.5651092529297,110.51443481445312,2.765509605407715,28.604145050048828,8.681007385253906
1526,0.001,608,126.76911926269531,114.51583099365234,1.113976240158081,7.839089393615723,3.3002352714538574
1527,0.001,608,148.76223754882812,100.19122314453125,1.8038744926452637,34.96677017211914,11.80036735534668
1528,0.001,608,139.49392700195312,104.30743408203125,0.697481632232666,19.337602615356445,15.151412963867188
1529,0.001,608,128.1555633544922,94.89431762695312,1.4505407810211182,18.70915985107422,13.101537704467773
1530,0.001,608,175.94105529785156,128.33602905273438,2.475846767425537,34.700775146484375,10.428415298461914
1531,0.001,448,163.5279998779297,130.210205078125,1.5643419027328491,25.525983810424805,6.227464199066162
1532,0.001,448,185.4623260498047,131.95907592773438,1.2896069288253784,30.69268798828125,21.52096939086914
1533,0.001,448,136.4241180419922,97.77539825439453,1.0037028789520264,23.720836639404297,13.924198150634766
1534,0.001,448,151.32046508789062,114.29696655273438,1.1296544075012207,21.36701202392578,14.526839256286621
1535,0.001,448,127.59937286376953,106.59819793701172,0.7586462497711182,10.452361106872559,9.790165901184082
1536,0.001,448,176.29869079589844,128.4953155517578,1.5120313167572021,24.729825973510742,21.56151580810547
1537,0.001,448,115.80966186523438,95.64862823486328,0.9118099808692932,14.903629302978516,4.34558629989624
1538,0.001,448,136.3286590576172,104.13362121582031,1.0927205085754395,14.581914901733398,16.520408630371094
1539,0.001,448,105.15654754638672,88.52820587158203,0.967962920665741,10.588902473449707,5.071466445922852
1540,0.001,448,96.942138671875,86.04956817626953,0.5590060353279114,4.302923679351807,6.030645370483398
1541,0.001,544,145.95091247558594,104.6275863647461,1.634566307067871,25.022350311279297,14.666410446166992
1542,0.001,544,145.35975646972656,120.68855285644531,0.9383771419525146,19.739171981811523,3.993666648864746
1543,0.001,544,143.92739868164062,113.98383331298828,1.3229113817214966,21.416275024414062,7.2043938636779785
1544,0.001,544,118.71403503417969,106.63870239257812,0.7288150787353516,4.54155969619751,6.804959297180176
1545,0.001,544,132.22325134277344,107.18690490722656,2.0760092735290527,15.095353126525879,7.864985942840576
1546,0.001,544,130.5826416015625,105.79979705810547,0.945615291595459,16.421764373779297,7.41546630859375
1547,0.001,544,163.57740783691406,111.34429931640625,1.4500551223754883,35.68513107299805,15.097919464111328
1548,0.001,544,132.64498901367188,106.18766021728516,1.1389672756195068,19.244800567626953,6.073575019836426
1549,0.001,544,103.83792877197266,82.08780670166016,1.1257505416870117,10.719185829162598,9.905176162719727
1550,0.001,544,156.02676391601562,122.30634307861328,1.66408109664917,24.681949615478516,7.374395370483398
1551,0.001,480,126.41854858398438,107.53244018554688,0.9761829972267151,10.652040481567383,7.257887363433838
1552,0.001,480,129.2101593017578,117.38560485839844,0.7392867207527161,6.717388153076172,4.367887020111084
1553,0.001,480,133.2776641845703,104.50395965576172,3.3462581634521484,13.766559600830078,11.660871505737305
1554,0.001,480,174.3895263671875,128.0391082763672,1.5176353454589844,32.13050079345703,12.702272415161133
1555,0.001,480,134.9096221923828,118.3690185546875,0.814204752445221,9.069960594177246,6.6564202308654785
1556,0.001,480,142.6444091796875,101.6501693725586,1.0150196552276611,26.81833267211914,13.160883903503418
1557,0.001,480,112.30372619628906,99.91224670410156,1.0217152833938599,3.7469191551208496,7.6228485107421875
1558,0.001,480,148.65284729003906,113.3200454711914,0.8776437044143677,20.35696029663086,14.098184585571289
1559,0.001,480,113.539306640625,98.98418426513672,0.7183781862258911,8.384933471679688,5.451817035675049
1560,0.001,480,168.25250244140625,131.8253631591797,1.9308735132217407,21.205265045166016,13.291004180908203
1561,0.001,352,141.77716064453125,105.24488067626953,1.0041301250457764,27.186267852783203,8.341875076293945
1562,0.001,352,135.06704711914062,108.38742065429688,2.5251193046569824,12.539758682250977,11.614753723144531
1563,0.001,352,153.62522888183594,105.91742706298828,3.626224994659424,17.23735237121582,26.844215393066406
1564,0.001,352,150.8278350830078,114.82099914550781,7.733538627624512,18.905466079711914,9.367841720581055
1565,0.001,352,182.55690002441406,128.9766082763672,2.6952199935913086,32.1927490234375,18.692325592041016
1566,0.001,352,129.41934204101562,110.42989349365234,0.7989694476127625,5.602463722229004,12.588016510009766
1567,0.001,352,158.10049438476562,110.88018798828125,1.6848385334014893,26.144041061401367,19.391422271728516
1568,0.001,352,131.58908081054688,94.39202880859375,1.835721731185913,18.257478713989258,17.103853225708008
1569,0.001,352,140.94871520996094,89.70048522949219,8.460426330566406,21.85506820678711,20.93273162841797
1570,0.001,352,147.89059448242188,109.25314331054688,2.954324722290039,21.44341278076172,14.239721298217773
1571,0.001,352,156.6438751220703,114.85540771484375,1.7751256227493286,21.833499908447266,18.17984390258789
1572,0.001,352,158.2237548828125,106.29308319091797,1.5915892124176025,23.369230270385742,26.969852447509766
1573,0.001,352,176.9080047607422,122.69319915771484,1.322758674621582,22.20771026611328,30.684335708618164
1574,0.001,352,224.27999877929688,137.62091064453125,3.65226149559021,51.55173873901367,31.455097198486328
1575,0.001,352,152.7532501220703,100.9311294555664,2.1552886962890625,21.70240592956543,27.96442413330078
1576,0.001,352,127.81678009033203,100.30036163330078,1.291551113128662,17.073184967041016,9.151687622070312
1577,0.001,352,160.1732635498047,124.63054656982422,1.3478350639343262,21.73474884033203,12.460124969482422
1578,0.001,352,109.45941162109375,80.5605697631836,1.1253671646118164,11.65778923034668,16.115690231323242
1579,0.001,352,159.3115234375,119.86360931396484,1.373708724975586,22.647932052612305,15.426273345947266
1580,0.001,352,151.18878173828125,98.29871368408203,1.7659345865249634,24.41350555419922,26.71063995361328
1581,0.001,512,165.92343139648438,116.30268096923828,3.5187442302703857,23.350494384765625,22.751502990722656
1582,0.001,512,115.71429443359375,96.66007232666016,1.3911428451538086,11.487863540649414,6.1752190589904785
1583,0.001,512,115.0576171875,93.64205169677734,0.9551522135734558,14.375006675720215,6.085406303405762
1584,0.001,512,166.45274353027344,127.93739318847656,1.950486660003662,21.492111206054688,15.072755813598633
1585,0.001,512,163.37913513183594,132.82131958007812,1.2255120277404785,21.689571380615234,7.642736911773682
1586,0.001,512,135.84710693359375,114.08648681640625,1.2979087829589844,18.091978073120117,2.3707361221313477
1587,0.001,512,125.74422454833984,108.50473022460938,1.0142245292663574,10.504108428955078,5.721164226531982
1588,0.001,512,104.76311492919922,92.5523910522461,0.6467703580856323,9.709028244018555,1.8549187183380127
1589,0.001,512,119.56732177734375,98.48275756835938,0.9710153937339783,15.505477905273438,4.608075141906738
1590,0.001,512,129.93869018554688,111.7072982788086,0.9801262617111206,11.000332832336426,6.2509355545043945
1591,0.001,384,203.1343994140625,116.7550048828125,3.147639751434326,63.326255798339844,19.90549087524414
1592,0.001,384,115.47247314453125,97.85506439208984,2.006788730621338,11.20779037475586,4.402838230133057
1593,0.001,384,147.09519958496094,107.62055969238281,1.7251943349838257,22.51789093017578,15.231555938720703
1594,0.001,384,162.92666625976562,113.31385040283203,3.5452494621276855,28.720142364501953,17.34743309020996
1595,0.001,384,126.81082153320312,101.7939453125,1.482675552368164,12.065340042114258,11.468862533569336
1596,0.001,384,154.01702880859375,121.783447265625,1.5781936645507812,23.940866470336914,6.714513778686523
1597,0.001,384,155.77137756347656,116.07887268066406,1.4808692932128906,23.105260848999023,15.106371879577637
1598,0.001,384,152.61009216308594,120.95018768310547,1.1800187826156616,20.633697509765625,9.84619426727295
1599,0.001,384,140.1730194091797,100.7020034790039,1.6814243793487549,13.95208740234375,23.837501525878906
1600,0.001,384,128.79800415039062,98.61065673828125,1.7957485914230347,23.01028823852539,5.381308555603027
1601,0.001,480,122.01168823242188,95.99880981445312,1.9706344604492188,17.391525268554688,6.650717735290527
1602,0.001,480,145.62957763671875,117.96435546875,1.5077389478683472,20.224117279052734,5.933352470397949
1603,0.001,480,129.15086364746094,91.51921081542969,1.7910974025726318,23.328933715820312,12.511613845825195
1604,0.001,480,112.0988998413086,93.15489959716797,1.057370662689209,15.197423934936523,2.6892008781433105
1605,0.001,480,155.55540466308594,96.34574890136719,1.9386718273162842,27.214853286743164,30.056119918823242
1606,0.001,480,150.89503479003906,122.92140197753906,0.872139573097229,19.173934936523438,7.927555561065674
1607,0.001,480,142.7676239013672,112.5372543334961,1.93257474899292,18.550708770751953,9.747089385986328
1608,0.001,480,165.78765869140625,134.39158630371094,0.9119724035263062,22.23242950439453,8.251666069030762
1609,0.001,480,150.04881286621094,114.11920166015625,1.3579620122909546,20.115102767944336,14.456535339355469
1610,0.001,480,145.36183166503906,120.58600616455078,1.0672886371612549,20.802860260009766,2.9056928157806396
1611,0.001,608,151.77244567871094,117.13719177246094,1.8625242710113525,17.825008392333984,14.947737693786621
1612,0.001,608,117.77421569824219,100.55232238769531,1.4091159105300903,9.882415771484375,5.9303693771362305
1613,0.001,608,148.69482421875,117.5241928100586,1.2447477579116821,20.58990478515625,9.335975646972656
1614,0.001,608,129.79664611816406,102.5418930053711,0.9118453860282898,15.653385162353516,10.689531326293945
1615,0.001,608,141.35044860839844,107.06503295898438,1.0498440265655518,8.314958572387695,24.920618057250977
1616,0.001,608,121.59843444824219,101.97396850585938,1.0407273769378662,11.487197875976562,7.096539497375488
1617,0.001,608,100.73130798339844,85.97579193115234,0.8333420753479004,9.78226089477539,4.139906883239746
1618,0.001,608,160.7543487548828,143.604248046875,0.7189410924911499,14.673347473144531,1.7578226327896118
1619,0.001,608,119.65153503417969,106.95822143554688,1.0671846866607666,9.924249649047852,1.7018873691558838
1620,0.001,608,127.760498046875,108.27661895751953,0.6347219944000244,10.331363677978516,8.517790794372559
1621,0.001,448,151.48007202148438,127.12094116210938,1.2359404563903809,13.577488899230957,9.545709609985352
1622,0.001,448,160.13177490234375,113.32487487792969,1.0474462509155273,12.34140682220459,33.41804504394531
1623,0.001,448,119.59626770019531,103.43898010253906,1.0151212215423584,8.308231353759766,6.833937168121338
1624,0.001,448,135.74301147460938,120.5984878540039,0.8018483519554138,7.435817718505859,6.906858444213867
1625,0.001,448,144.77345275878906,121.93656921386719,2.135284900665283,16.572471618652344,4.129125595092773
1626,0.001,448,134.237548828125,105.17119598388672,0.8691767454147339,15.663944244384766,12.53322982788086
1627,0.001,448,115.9500503540039,105.79393768310547,0.5562350153923035,5.703922271728516,3.895951509475708
1628,0.001,448,109.71442413330078,101.52735137939453,0.680980384349823,4.753084182739258,2.7530100345611572
1629,0.001,448,127.36444091796875,97.44903564453125,1.1560373306274414,13.848749160766602,14.910618782043457
1630,0.001,448,137.76007080078125,108.716552734375,0.691085934638977,4.454202175140381,23.898235321044922
1631,0.001,320,144.70310974121094,102.5426025390625,1.6301517486572266,20.90902328491211,19.621337890625
1632,0.001,320,165.08917236328125,111.0382080078125,2.1332316398620605,29.714603424072266,22.20311737060547
1633,0.001,320,197.582275390625,117.45925903320312,2.5458226203918457,40.586387634277344,36.990806579589844
1634,0.001,320,160.83486938476562,117.217041015625,1.5256524085998535,20.791419982910156,21.30077362060547
1635,0.001,320,123.6917495727539,77.05667114257812,1.395909309387207,29.574115753173828,15.665057182312012
1636,0.001,320,160.58596801757812,109.49183654785156,3.185182809829712,27.330848693847656,20.578083038330078
1637,0.001,320,146.86798095703125,96.55045318603516,2.335191249847412,29.95893096923828,18.023393630981445
1638,0.001,320,146.56948852539062,107.27835083007812,1.3773059844970703,20.93779182434082,16.976028442382812
1639,0.001,320,133.6717529296875,101.77619934082031,1.7236920595169067,18.73006248474121,11.441803932189941
1640,0.001,320,140.74337768554688,111.24185943603516,1.1590828895568848,19.322097778320312,9.020337104797363
1641,0.001,608,154.82383728027344,106.84869384765625,1.9783567190170288,27.52252769470215,18.47425079345703
1642,0.001,608,167.53228759765625,103.5907211303711,3.4938998222351074,42.795692443847656,17.651968002319336
1643,0.001,608,146.6634979248047,125.60978698730469,1.463944911956787,17.626169204711914,1.9636075496673584
1644,0.001,608,155.7166290283203,100.7347640991211,4.547878742218018,41.509464263916016,8.924525260925293
1645,0.001,608,151.2406005859375,125.36410522460938,1.5887266397476196,14.432489395141602,9.85527515411377
1646,0.001,608,134.03939819335938,94.33883666992188,1.9789930582046509,24.028261184692383,13.693297386169434
1647,0.001,608,132.6461639404297,97.1423110961914,1.9285247325897217,25.625574111938477,7.9497528076171875
1648,0.001,608,135.9721221923828,104.6678237915039,2.7405412197113037,26.935848236083984,1.6279252767562866
1649,0.001,608,157.78759765625,120.3641357421875,1.8189609050750732,27.522350311279297,8.082145690917969
1650,0.001,608,137.6943817138672,89.4312744140625,2.378241539001465,27.845073699951172,18.039785385131836
1651,0.001,416,127.1124038696289,87.2398681640625,2.6674747467041016,24.691661834716797,12.51339054107666
1652,0.001,416,160.55397033691406,116.36717224121094,2.1029982566833496,31.360971450805664,10.722829818725586
1653,0.001,416,156.029052734375,110.37477111816406,2.0606019496917725,34.48746109008789,9.106232643127441
1654,0.001,416,130.74705505371094,103.35762786865234,1.5460951328277588,22.331871032714844,3.511446714401245
1655,0.001,416,143.74703979492188,111.98873138427734,2.9523065090179443,16.82021141052246,11.98578929901123
1656,0.001,416,129.7134246826172,98.17945861816406,2.2028255462646484,19.07716178894043,10.253974914550781
1657,0.001,416,112.23454284667969,93.4191665649414,1.038752794265747,11.201043128967285,6.5755791664123535
1658,0.001,416,127.51181030273438,98.6702880859375,1.6949520111083984,15.194822311401367,11.951748847961426
1659,0.001,416,152.84359741210938,115.23766326904297,2.9321248531341553,26.148334503173828,8.525467872619629
1660,0.001,416,151.4076690673828,108.10244750976562,2.4715800285339355,24.623809814453125,16.209827423095703
1661,0.001,320,235.30337524414062,114.28752136230469,7.360002517700195,63.84415054321289,49.811702728271484
1662,0.001,320,125.18157958984375,96.3903579711914,2.101818561553955,13.318267822265625,13.371139526367188
1663,0.001,320,176.84588623046875,107.63447570800781,5.988870620727539,39.676170349121094,23.546369552612305
1664,0.001,320,164.74411010742188,102.85092163085938,1.9907238483428955,43.61090850830078,16.29156494140625
1665,0.001,320,134.16566467285156,90.02476501464844,4.013006210327148,27.061492919921875,13.066390991210938
1666,0.001,320,123.88548278808594,97.36892700195312,1.0853826999664307,18.28514862060547,7.146020889282227
1667,0.001,320,140.3798065185547,100.28350067138672,3.220536231994629,21.13210678100586,15.743659973144531
1668,0.001,320,142.31121826171875,93.71600341796875,2.635164260864258,27.24203872680664,18.71802520751953
1669,0.001,320,144.5244903564453,100.52374267578125,1.8034722805023193,29.95055389404297,12.24672794342041
1670,0.001,320,174.08169555664062,107.07785034179688,5.146320343017578,43.22657775878906,18.630943298339844
1671,0.001,512,132.58497619628906,91.63168334960938,1.5333998203277588,37.77651596069336,1.6433807611465454
1672,0.001,512,131.5371856689453,102.1044692993164,2.3637304306030273,25.91376495361328,1.1552263498306274
1673,0.001,512,183.487060546875,128.26036071777344,4.891092300415039,37.74399948120117,12.591602325439453
1674,0.001,512,133.99366760253906,111.8355941772461,1.32576322555542,13.174847602844238,7.657471179962158
1675,0.001,512,149.0325164794922,108.77832794189453,1.1531274318695068,18.612014770507812,20.489051818847656
1676,0.001,512,174.52188110351562,128.0384979248047,2.32716965675354,34.72765350341797,9.428565979003906
1677,0.001,512,152.57156372070312,117.19313049316406,2.4203343391418457,24.18576431274414,8.772335052490234
1678,0.001,512,160.0323486328125,128.04354858398438,1.663686990737915,15.586939811706543,14.738168716430664
1679,0.001,512,149.87307739257812,124.6135025024414,1.6256906986236572,18.962766647338867,4.671105861663818
1680,0.001,512,122.89069366455078,98.65145111083984,1.6825523376464844,14.571203231811523,7.985480308532715
1681,0.001,544,122.14061737060547,87.67279052734375,1.150373101234436,25.558279037475586,7.759164333343506
1682,0.001,544,187.19107055664062,131.32933044433594,3.281569242477417,37.268123626708984,15.31203842163086
1683,0.001,544,145.1217498779297,104.19693756103516,1.4824739694595337,18.46193504333496,20.98040771484375
1684,0.001,544,154.6790008544922,108.79544830322266,1.6805167198181152,26.326860427856445,17.876174926757812
1685,0.001,544,170.23919677734375,115.06376647949219,1.3375279903411865,36.432090759277344,17.40582275390625
1686,0.001,544,157.2151641845703,99.1592025756836,1.5484155416488647,33.334259033203125,23.173282623291016
1687,0.001,544,123.2350082397461,103.20159149169922,0.6380116939544678,13.904365539550781,5.491032600402832
1688,0.001,544,130.31033325195312,107.83622741699219,1.079068660736084,7.967129707336426,13.427905082702637
1689,0.001,544,124.02542114257812,100.18122863769531,2.790503978729248,9.660370826721191,11.393319129943848
1690,0.001,544,110.97379302978516,96.55167388916016,1.1540002822875977,8.558694839477539,4.709427833557129
1691,0.001,416,120.68678283691406,105.46063232421875,1.8982954025268555,4.948431015014648,8.37942886352539
1692,0.001,416,142.50987243652344,107.44403076171875,1.8209950923919678,20.384950637817383,12.859893798828125
1693,0.001,416,119.2908935546875,97.2365951538086,2.202493190765381,16.287580490112305,3.5642287731170654
1694,0.001,416,141.1466522216797,105.27062225341797,1.2482131719589233,19.25933265686035,15.368491172790527
1695,0.001,416,132.29635620117188,109.46017456054688,0.9924210906028748,14.58909797668457,7.254650115966797
1696,0.001,416,145.682861328125,102.87749481201172,4.41376256942749,22.59030532836914,15.801295280456543
1697,0.001,416,146.3137664794922,104.56356048583984,0.7531713843345642,24.720867156982422,16.27617073059082
1698,0.001,416,129.72479248046875,98.71868896484375,1.5169110298156738,21.04495620727539,8.444225311279297
1699,0.001,416,124.3810806274414,104.09678649902344,1.9202479124069214,13.923002243041992,4.441049575805664
1700,0.001,416,121.11508178710938,102.4731216430664,0.8824275135993958,11.386739730834961,6.3727827072143555
1701,0.001,544,142.27992248535156,112.40617370605469,1.3161391019821167,19.658763885498047,8.898839950561523
1702,0.001,544,128.2877197265625,106.06855773925781,2.9343676567077637,12.578636169433594,6.706156253814697
1703,0.001,544,107.8773422241211,89.60584259033203,0.503423810005188,10.603373527526855,7.164711952209473
1704,0.001,544,183.55174255371094,127.20172882080078,1.7640907764434814,33.74876022338867,20.837158203125
1705,0.001,544,131.79661560058594,119.46651458740234,0.6181240081787109,8.324188232421875,3.3877720832824707
1706,0.001,544,204.50833129882812,136.90777587890625,2.4571540355682373,40.58673858642578,24.556671142578125
1707,0.001,544,124.46249389648438,99.05460357666016,1.4270758628845215,19.173612594604492,4.807201862335205
1708,0.001,544,132.5795135498047,102.58955383300781,1.9584629535675049,18.7823486328125,9.249146461486816
1709,0.001,544,131.8202667236328,113.90191650390625,0.8482500314712524,11.131993293762207,5.9380974769592285
1710,0.001,544,145.05136108398438,115.86016082763672,1.7150412797927856,18.24713706970215,9.229010581970215
1711,0.001,512,125.61173248291016,96.54627227783203,0.9679765701293945,12.672592163085938,15.42487907409668
1712,0.001,512,131.97052001953125,110.63300323486328,1.4070308208465576,16.601797103881836,3.3286938667297363
1713,0.001,512,133.029052734375,120.18544006347656,0.9303416013717651,9.833723068237305,2.079547882080078
1714,0.001,512,134.17324829101562,120.24505615234375,1.4293348789215088,7.966618061065674,4.532244682312012
1715,0.001,512,135.26841735839844,106.02616119384766,1.1774839162826538,17.33909034729004,10.725678443908691
1716,0.001,512,108.64387512207031,84.91035461425781,2.7619924545288086,11.023853302001953,9.947669982910156
1717,0.001,512,133.83140563964844,112.54570770263672,0.8236209750175476,17.06737518310547,3.394702196121216
1718,0.001,512,146.94589233398438,125.86312103271484,0.9500113725662231,14.643295288085938,5.489474296569824
1719,0.001,512,127.80937957763672,95.2043228149414,1.0904061794281006,16.67365837097168,14.840987205505371
